course_code,subject,term_value,term_text,scrape_timestamp,enrollment,capacity,seats_open,course_title,distribution_area,status
CHI 304,CHI,1234,22-23 Spr,2025-08-01T17:33:49.516255,7.0,10.0,3.0,Third-Year Modern ChineseII,,
CHI 304,CHI,1234,22-23 Spr,2025-08-01T17:33:49.516314,9.0,10.0,1.0,Third-Year Modern ChineseII,,
CHI 304,CHI,1234,22-23 Spr,2025-08-01T17:33:49.516372,4.0,10.0,6.0,Third-Year Modern ChineseII,,
CHI 304,CHI,1234,22-23 Spr,2025-08-01T17:33:49.516429,0.0,0.0,0.0,Third-Year Modern ChineseII,,Canceled
CHI 304,CHI,1234,22-23 Spr,2025-08-01T17:33:49.516486,2.0,8.0,6.0,Third-Year Modern ChineseII,,
CHI 306,CHI,1234,22-23 Spr,2025-08-01T17:33:49.516544,6.0,10.0,4.0,Intensive Third-Year Modern ChineseII,,
CHI 306,CHI,1234,22-23 Spr,2025-08-01T17:33:49.516602,0.0,0.0,0.0,Intensive Third-Year Modern ChineseII,,Canceled
CHI 404,CHI,1234,22-23 Spr,2025-08-01T17:33:49.516659,0.0,0.0,0.0,Fourth-Year Modern ChineseII,,Canceled
CHI 404,CHI,1234,22-23 Spr,2025-08-01T17:33:49.516717,5.0,10.0,5.0,Fourth-Year Modern ChineseII,,
CHI 406,CHI,1234,22-23 Spr,2025-08-01T17:33:49.516775,5.0,10.0,5.0,Intensive Fourth-Year Modern ChineseII,,
CHI 406,CHI,1234,22-23 Spr,2025-08-01T17:33:49.516834,0.0,0.0,0.0,Intensive Fourth-Year Modern ChineseII,,Canceled
CHI 418,CHI,1234,22-23 Spr,2025-08-01T17:33:49.516891,6.0,10.0,4.0,Advanced Chinese: Contemporary Literature andFilm,LA,
CHI 418,CHI,1234,22-23 Spr,2025-08-01T17:33:49.516951,4.0,10.0,6.0,Advanced Chinese: Contemporary Literature andFilm,LA,
CHI 418,CHI,1234,22-23 Spr,2025-08-01T17:33:49.517010,3.0,10.0,7.0,Advanced Chinese: Contemporary Literature andFilm,LA,
CHI 418,CHI,1234,22-23 Spr,2025-08-01T17:33:49.517069,6.0,10.0,4.0,Advanced Chinese: Contemporary Literature andFilm,LA,
CHI 418,CHI,1234,22-23 Spr,2025-08-01T17:33:49.517128,0.0,0.0,0.0,Advanced Chinese: Contemporary Literature andFilm,LA,Canceled
CHI 418,CHI,1234,22-23 Spr,2025-08-01T17:33:49.517185,10.0,10.0,0.0,Advanced Chinese: Contemporary Literature andFilm,LA,Closed
CHI1001,CHI,1234,22-23 Spr,2025-08-01T17:33:49.517243,5.0,10.0,5.0,Introductory ChineseI,,
CHI1001,CHI,1234,22-23 Spr,2025-08-01T17:33:49.517301,5.0,10.0,5.0,Introductory ChineseI,,
CHM 202,CHM,1234,22-23 Spr,2025-08-01T17:33:49.517359,212.0,240.0,28.0,General ChemistryII,SEL,
CHM 215,CHM,1234,22-23 Spr,2025-08-01T17:33:49.517418,45.0,48.0,3.0,Advanced General Chemistry: HonorsCourse,SEL,
CHM 251,CHM,1234,22-23 Spr,2025-08-01T17:33:49.517477,6.0,10.0,4.0,Chemistry Research ExperienceII,,
CHM 304,CHM,1234,22-23 Spr,2025-08-01T17:33:49.517532,140.0,165.0,25.0,Organic Chemistry II: Foundations of Chemical Reactivity andSynthesis,SEL,
CHM 306,CHM,1234,22-23 Spr,2025-08-01T17:33:49.517591,9.0,45.0,36.0,Physical Chemistry: Chemical Thermodynamics andKinetics,SEN,
CHM 373,CHM,1234,22-23 Spr,2025-08-01T17:33:49.517649,11.0,32.0,21.0,Analytical Methods and ExperimentalDesign,SEN,
CHM 406,CHM,1234,22-23 Spr,2025-08-01T17:33:49.517708,0.0,0.0,0.0,Advanced Physical Chemistry: Chemical Dynamics andThermodynamics,SEN,Canceled
CHM 412,CHM,1234,22-23 Spr,2025-08-01T17:33:49.517767,24.0,30.0,6.0,Inorganic Chemistry: Structure andMaterials,SEN,
CHM 500A,CHM,1234,22-23 Spr,2025-08-01T17:33:49.517826,9.0,12.0,3.0,Responsible Conduct of Research in Chemistry(Half-Term),,
CHM 500B,CHM,1234,22-23 Spr,2025-08-01T17:33:49.517884,7.0,12.0,5.0,Responsible Conduct of Research in Chemistry(Half-Term),,
CHM 500C,CHM,1234,22-23 Spr,2025-08-01T17:33:49.517943,0.0,0.0,0.0,Responsible Conduct of Research in Chemistry(Half-Term),,Canceled
CHM 502,CHM,1234,22-23 Spr,2025-08-01T17:33:49.518001,14.0,20.0,6.0,Advanced QuantumChemistry,,
CHM 504,CHM,1234,22-23 Spr,2025-08-01T17:33:49.518059,2.0,15.0,13.0,MolecularSpectroscopy,,
CHM 516,CHM,1234,22-23 Spr,2025-08-01T17:33:49.518117,6.0,25.0,19.0,Biophysical ChemistryII,,
CHM 536,CHM,1234,22-23 Spr,2025-08-01T17:33:49.518175,18.0,50.0,32.0,Topics in Organic Chemistry: Methods for Complex OrganicSynthesis,,
CHM 539,CHM,1234,22-23 Spr,2025-08-01T17:33:49.518234,23.0,21.0,-2.0,Introduction to ChemicalInstrumentation,,Closed
CHM 541,CHM,1234,22-23 Spr,2025-08-01T17:33:49.518292,17.0,30.0,13.0,Chemical BiologyII,,
CHV 305,CHV,1234,22-23 Spr,2025-08-01T17:33:49.518350,20.0,20.0,0.0,Racial Justice inHealthcare,EM,Closed
CHV 357,CHV,1234,22-23 Spr,2025-08-01T17:33:49.518409,9.0,15.0,6.0,Legality and the Rule of Law in the State ofEmergency,EM,
CHV 395,CHV,1234,22-23 Spr,2025-08-01T17:33:49.518467,8.0,19.0,11.0,Ethics ofEating,EM,
CHV 599,CHV,1234,22-23 Spr,2025-08-01T17:33:49.518526,7.0,12.0,5.0,DissertationSeminar,,
CLA 217,CLA,1234,22-23 Spr,2025-08-01T17:33:49.518581,114.0,125.0,11.0,The Greek World in the HellenisticAge,HA,
CLA 228,CLA,1234,22-23 Spr,2025-08-01T17:33:49.518639,0.0,0.0,0.0,Identity and Globalization in the AncientMediterranean,HA,Canceled
CLA 232,CLA,1234,22-23 Spr,2025-08-01T17:33:49.518698,67.0,80.0,13.0,Rhetoric andPolitics,LA,
CLA 334,CLA,1234,22-23 Spr,2025-08-01T17:33:49.518757,0.0,0.0,0.0,Modern Transformations of Classical Themes:Intermediality,LA,Canceled
CLA 355,CLA,1234,22-23 Spr,2025-08-01T17:33:49.518816,4.0,12.0,8.0,Reading and Writing in Antiquity and the MedievalWest,LA,
CLA 357,CLA,1234,22-23 Spr,2025-08-01T17:33:49.518876,25.0,30.0,5.0,Being and Reading Sappho: Sapphic Traditions from Antiquity to thePresent,LA,
CLA 405,CLA,1234,22-23 Spr,2025-08-01T17:33:49.518936,4.0,25.0,21.0,Akkadian,LA,
CLA 514,CLA,1234,22-23 Spr,2025-08-01T17:33:49.518993,8.0,20.0,12.0,Problems in Greek Literature: Twelve Ways to Read an AncientText,,
CLA 524,CLA,1234,22-23 Spr,2025-08-01T17:33:49.519050,16.0,20.0,4.0,Roman History: Problems andMethods,,
CLA 538,CLA,1234,22-23 Spr,2025-08-01T17:33:49.519118,11.0,20.0,9.0,Latin Poetry of the Empire: Lucan and Post VirgilianEpic,,
CLA 599,CLA,1234,22-23 Spr,2025-08-01T17:33:49.519176,5.0,20.0,15.0,Dissertation Writers'Seminar,,
CLG 102,CLG,1234,22-23 Spr,2025-08-01T17:33:49.519230,6.0,15.0,9.0,Beginner's Greek: AtticProse,,
CLG 103,CLG,1234,22-23 Spr,2025-08-01T17:33:49.519286,5.0,15.0,10.0,Ancient Greek: An IntensiveIntroduction,,
CLG 108,CLG,1234,22-23 Spr,2025-08-01T17:33:49.519341,4.0,14.0,10.0,Homer,,
CLG 240,CLG,1234,22-23 Spr,2025-08-01T17:33:49.519394,10.0,18.0,8.0,Introduction to Post-Classical Greek from the Late Antique to the ByzantineEra,LA,
COM 203,COM,1234,22-23 Spr,2025-08-01T17:33:49.519451,34.0,40.0,6.0,Passion,LA,
COM 207,COM,1234,22-23 Spr,2025-08-01T17:33:49.519505,30.0,35.0,5.0,What is Socialism? Literature andPolitics,EM,
COM 236,COM,1234,22-23 Spr,2025-08-01T17:33:49.519562,16.0,25.0,9.0,"Traditions, Tales, and Tunes: Slavic and East EuropeanFolklore",LA,
COM 322,COM,1234,22-23 Spr,2025-08-01T17:33:49.519619,8.0,11.0,3.0,Imagining the Mediterranean In Literature and Film: Itineraries TraditionsOrdeals,CD or LA,
COM 325,COM,1234,22-23 Spr,2025-08-01T17:33:49.519677,3.0,10.0,7.0,Modern Hebrew and Israeli Literature: Identity andBelonging,CD or LA,
COM 332,COM,1234,22-23 Spr,2025-08-01T17:33:49.519733,15.0,25.0,10.0,Who Owns This Sentence? Copyright Culture from the Romantic Era to the Age of theInternet,SA,
COM 362,COM,1234,22-23 Spr,2025-08-01T17:33:49.519790,2.0,20.0,18.0,Rethinking MedievalCultures,LA,
COM 385,COM,1234,22-23 Spr,2025-08-01T17:33:49.519847,2.0,15.0,13.0,False Confessions: The Birth of the FirstPerson,LA,
COM 401,COM,1234,22-23 Spr,2025-08-01T17:33:49.519902,4.0,25.0,21.0,"Seminar. Types of Ideology and Literary Form: Ethics, the Novel, andPornography",EM,
COM 437,COM,1234,22-23 Spr,2025-08-01T17:33:49.519959,5.0,15.0,10.0,Conflict andCulture,EM or LA,
COM 451,COM,1234,22-23 Spr,2025-08-01T17:33:49.520015,8.0,30.0,22.0,Justice,EM,
COM 460,COM,1234,22-23 Spr,2025-08-01T17:33:49.520069,3.0,10.0,7.0,What Is (Modern) GreekLiterature?,CD or LA,
COM 464,COM,1234,22-23 Spr,2025-08-01T17:33:49.520127,15.0,25.0,10.0,Conversations: Jazz andLiterature,LA,
COM 536,COM,1234,22-23 Spr,2025-08-01T17:33:49.520184,0.0,0.0,0.0,Topics in Critical Theory: Comparative Literature Writing and DissertationColloquium,,Canceled
COM 542,COM,1234,22-23 Spr,2025-08-01T17:33:49.520241,12.0,15.0,3.0,Feminist Poetics and Politics in the Americas (1960s to thepresent),,
COM 553,COM,1234,22-23 Spr,2025-08-01T17:33:49.520297,4.0,12.0,8.0,The Eighteenth Century inEurope,,
COS 126,COS,1234,22-23 Spr,2025-08-01T17:33:49.520353,327.0,405.0,78.0,Computer Science: An InterdisciplinaryApproach,QCR,
COS 205,COS,1234,22-23 Spr,2025-08-01T17:33:49.520407,24.0,70.0,46.0,Nand to Tetris: Building a Modern Computer from FirstPrinciples,QCR,
COS 217,COS,1234,22-23 Spr,2025-08-01T17:33:49.520463,151.0,195.0,44.0,Introduction to ProgrammingSystems,QCR,
COS 226,COS,1234,22-23 Spr,2025-08-01T17:33:49.520519,238.0,285.0,47.0,Algorithms and DataStructures,QCR,
COS 240,COS,1234,22-23 Spr,2025-08-01T17:33:49.520576,122.0,140.0,18.0,Reasoning AboutComputation,QCR,
COS 324,COS,1234,22-23 Spr,2025-08-01T17:33:49.520634,111.0,180.0,69.0,Introduction to MachineLearning,,
COS 333,COS,1234,22-23 Spr,2025-08-01T17:33:49.520690,67.0,80.0,13.0,Advanced ProgrammingTechniques,,
COS 343,COS,1234,22-23 Spr,2025-08-01T17:33:49.520746,83.0,110.0,27.0,Algorithms for ComputationalBiology,,
COS 351,COS,1234,22-23 Spr,2025-08-01T17:33:49.520802,37.0,50.0,13.0,Information Technology and PublicPolicy,SA,
COS 398,COS,1234,22-23 Spr,2025-08-01T17:33:49.520861,6.0,12.0,6.0,Junior Independent Work (B.S.E. candidatesonly),,Closed
COS 398,COS,1234,22-23 Spr,2025-08-01T17:33:49.520917,1.0,10.0,9.0,Junior Independent Work (B.S.E. candidatesonly),,Closed
COS 398,COS,1234,22-23 Spr,2025-08-01T17:33:49.520979,4.0,10.0,6.0,Junior Independent Work (B.S.E. candidatesonly),,Closed
COS 398,COS,1234,22-23 Spr,2025-08-01T17:33:49.521036,6.0,12.0,6.0,Junior Independent Work (B.S.E. candidatesonly),,Closed
COS 398,COS,1234,22-23 Spr,2025-08-01T17:33:49.521095,2.0,12.0,10.0,Junior Independent Work (B.S.E. candidatesonly),,Closed
COS 398,COS,1234,22-23 Spr,2025-08-01T17:33:49.521151,1.0,9.0,8.0,Junior Independent Work (B.S.E. candidatesonly),,Closed
COS 398,COS,1234,22-23 Spr,2025-08-01T17:33:49.521207,4.0,12.0,8.0,Junior Independent Work (B.S.E. candidatesonly),,Closed
COS 398,COS,1234,22-23 Spr,2025-08-01T17:33:49.521264,6.0,20.0,14.0,Junior Independent Work (B.S.E. candidatesonly),,Closed
COS 398,COS,1234,22-23 Spr,2025-08-01T17:34:13.812688,15.0,18.0,3.0,Junior Independent Work (B.S.E. candidatesonly),,Closed
COS 398,COS,1234,22-23 Spr,2025-08-01T17:34:13.812758,6.0,12.0,6.0,Junior Independent Work (B.S.E. candidatesonly),,Closed
COS 398,COS,1234,22-23 Spr,2025-08-01T17:34:13.812811,2.0,12.0,10.0,Junior Independent Work (B.S.E. candidatesonly),,Closed
COS 398,COS,1234,22-23 Spr,2025-08-01T17:34:13.812861,23.0,150.0,127.0,Junior Independent Work (B.S.E. candidatesonly),,
COS 429,COS,1234,22-23 Spr,2025-08-01T17:34:13.812909,96.0,120.0,24.0,ComputerVision,,
COS 432,COS,1234,22-23 Spr,2025-08-01T17:34:13.812959,98.0,125.0,27.0,InformationSecurity,,
COS 433,COS,1234,22-23 Spr,2025-08-01T17:34:13.813009,55.0,100.0,45.0,Cryptography,,
COS 445,COS,1234,22-23 Spr,2025-08-01T17:34:13.813056,179.0,250.0,71.0,Economics andComputing,,
COS 461,COS,1234,22-23 Spr,2025-08-01T17:34:13.813106,58.0,90.0,32.0,ComputerNetworks,,
COS 471,COS,1234,22-23 Spr,2025-08-01T17:34:13.813157,40.0,100.0,60.0,"Web3: Blockchains, Cryptocurrencies, andDecentralization",,
COS 484,COS,1234,22-23 Spr,2025-08-01T17:34:13.813206,87.0,70.0,-17.0,Natural LanguageProcessing,,Closed
COS 485,COS,1234,22-23 Spr,2025-08-01T17:34:13.813255,18.0,50.0,32.0,Neural Networks:  Theory andApplications,,
COS 495,COS,1234,22-23 Spr,2025-08-01T17:34:13.813304,0.0,0.0,0.0,"Special Topics in Computer Science: Web3: Blockchains, Cryptocurrencies, andDecentralization",,Canceled
COS 498,COS,1234,22-23 Spr,2025-08-01T17:34:13.813352,0.0,0.0,0.0,Senior Independent Work (B.S.E. candidatesonly),,Canceled
COS 498,COS,1234,22-23 Spr,2025-08-01T17:34:13.813401,3.0,10.0,7.0,Senior Independent Work (B.S.E. candidatesonly),,Closed
COS 498,COS,1234,22-23 Spr,2025-08-01T17:34:13.813449,0.0,0.0,0.0,Senior Independent Work (B.S.E. candidatesonly),,Canceled
COS 498,COS,1234,22-23 Spr,2025-08-01T17:34:13.813497,0.0,0.0,0.0,Senior Independent Work (B.S.E. candidatesonly),,Canceled
COS 498,COS,1234,22-23 Spr,2025-08-01T17:34:13.813545,1.0,12.0,11.0,Senior Independent Work (B.S.E. candidatesonly),,Closed
COS 498,COS,1234,22-23 Spr,2025-08-01T17:34:13.813594,1.0,9.0,8.0,Senior Independent Work (B.S.E. candidatesonly),,Closed
COS 498,COS,1234,22-23 Spr,2025-08-01T17:34:13.813642,1.0,9.0,8.0,Senior Independent Work (B.S.E. candidatesonly),,Closed
COS 498,COS,1234,22-23 Spr,2025-08-01T17:34:13.813690,4.0,20.0,16.0,Senior Independent Work (B.S.E. candidatesonly),,Closed
COS 498,COS,1234,22-23 Spr,2025-08-01T17:34:13.813738,2.0,18.0,16.0,Senior Independent Work (B.S.E. candidatesonly),,Closed
COS 498,COS,1234,22-23 Spr,2025-08-01T17:34:13.813786,1.0,12.0,11.0,Senior Independent Work (B.S.E. candidatesonly),,Closed
COS 498,COS,1234,22-23 Spr,2025-08-01T17:34:13.813835,4.0,12.0,8.0,Senior Independent Work (B.S.E. candidatesonly),,Closed
COS 498,COS,1234,22-23 Spr,2025-08-01T17:34:13.813884,52.0,150.0,98.0,Senior Independent Work (B.S.E. candidatesonly),,
COS 510,COS,1234,22-23 Spr,2025-08-01T17:34:13.813931,17.0,40.0,23.0,ProgrammingLanguages,,
COS 513,COS,1234,22-23 Spr,2025-08-01T17:34:13.813980,20.0,30.0,10.0,Foundations of ProbabilisticModeling,,
COS 522,COS,1234,22-23 Spr,2025-08-01T17:34:13.814028,28.0,30.0,2.0,ComputationalComplexity,,
COS 526,COS,1234,22-23 Spr,2025-08-01T17:34:13.814077,23.0,30.0,7.0,NeuralRendering,,
COS 528,COS,1234,22-23 Spr,2025-08-01T17:34:13.814126,25.0,35.0,10.0,Data Structures and GraphAlgorithms,,
COS 561,COS,1234,22-23 Spr,2025-08-01T17:34:13.814175,41.0,40.0,-1.0,Advanced ComputerNetworks,,Closed
COS 590,COS,1234,22-23 Spr,2025-08-01T17:34:13.814225,8.0,30.0,22.0,Extramural ResearchInternship,,
COS 598A,COS,1234,22-23 Spr,2025-08-01T17:34:13.814271,8.0,20.0,12.0,Advanced Topics in Computer Science: Principles of ProgrammingLanguages,,
COS 598B,COS,1234,22-23 Spr,2025-08-01T17:34:13.814320,40.0,42.0,2.0,Advanced Topics in Computer Science: Ethics in Computer Systems Research andPractice,,
COS 598C,COS,1234,22-23 Spr,2025-08-01T17:34:13.814369,16.0,25.0,9.0,Advanced Topics in Computer Science: Artificial MechanicalIntelligence,,
COS 598D,COS,1234,22-23 Spr,2025-08-01T17:34:13.814417,28.0,35.0,7.0,Advanced Topics in Computer Science: Systems and MachineLearning,,
CWR 202,CWR,1234,22-23 Spr,2025-08-01T17:34:13.814465,10.0,10.0,0.0,Creative Writing(Poetry),LA,Closed
CWR 202,CWR,1234,22-23 Spr,2025-08-01T17:34:13.814514,10.0,10.0,0.0,Creative Writing(Poetry),LA,Closed
CWR 202,CWR,1234,22-23 Spr,2025-08-01T17:34:13.814563,11.0,10.0,-1.0,Creative Writing(Poetry),LA,Closed
CWR 202,CWR,1234,22-23 Spr,2025-08-01T17:34:13.814612,12.0,10.0,-2.0,Creative Writing(Poetry),LA,Closed
CWR 202,CWR,1234,22-23 Spr,2025-08-01T17:34:13.814660,10.0,10.0,0.0,Creative Writing(Poetry),LA,Closed
CWR 202,CWR,1234,22-23 Spr,2025-08-01T17:34:13.814710,10.0,10.0,0.0,Creative Writing(Poetry),LA,Closed
CWR 202,CWR,1234,22-23 Spr,2025-08-01T17:34:13.814758,12.0,10.0,-2.0,Creative Writing(Poetry),LA,Closed
CWR 202,CWR,1234,22-23 Spr,2025-08-01T17:34:13.814807,10.0,10.0,0.0,Creative Writing(Poetry),LA,Closed
CWR 204,CWR,1234,22-23 Spr,2025-08-01T17:34:13.814856,9.0,10.0,1.0,Creative Writing(Fiction),LA,
CWR 204,CWR,1234,22-23 Spr,2025-08-01T17:34:13.814905,9.0,10.0,1.0,Creative Writing(Fiction),LA,
CWR 204,CWR,1234,22-23 Spr,2025-08-01T17:34:13.814954,9.0,10.0,1.0,Creative Writing(Fiction),LA,
CWR 204,CWR,1234,22-23 Spr,2025-08-01T17:34:13.815002,10.0,10.0,0.0,Creative Writing(Fiction),LA,Closed
CWR 204,CWR,1234,22-23 Spr,2025-08-01T17:34:13.815051,10.0,10.0,0.0,Creative Writing(Fiction),LA,Closed
CWR 204,CWR,1234,22-23 Spr,2025-08-01T17:34:13.815099,11.0,10.0,-1.0,Creative Writing(Fiction),LA,Closed
CWR 204,CWR,1234,22-23 Spr,2025-08-01T17:34:13.815157,10.0,10.0,0.0,Creative Writing(Fiction),LA,Closed
CWR 206,CWR,1234,22-23 Spr,2025-08-01T17:34:13.815223,7.0,6.0,-1.0,Creative Writing (LiteraryTranslation),LA,Closed
CWR 302,CWR,1234,22-23 Spr,2025-08-01T17:34:13.815272,8.0,10.0,2.0,Advanced Creative Writing(Poetry),LA,
CWR 302,CWR,1234,22-23 Spr,2025-08-01T17:34:13.815321,10.0,10.0,0.0,Advanced Creative Writing(Poetry),LA,Closed
CWR 304,CWR,1234,22-23 Spr,2025-08-01T17:34:13.815370,5.0,10.0,5.0,Advanced Creative Writing(Fiction),LA,
CWR 304,CWR,1234,22-23 Spr,2025-08-01T17:34:13.815419,10.0,10.0,0.0,Advanced Creative Writing(Fiction),LA,Closed
CWR 306,CWR,1234,22-23 Spr,2025-08-01T17:34:13.815468,4.0,4.0,0.0,Advanced Creative Writing (LiteraryTranslation),LA,Closed
CWR 310,CWR,1234,22-23 Spr,2025-08-01T17:34:13.815516,11.0,10.0,-1.0,Writing fromLife,LA,Closed
CWR 349,CWR,1234,22-23 Spr,2025-08-01T17:34:13.815565,9.0,10.0,1.0,Introduction to Screenwriting: Writing for a GlobalAudience,LA,
CWR 405,CWR,1234,22-23 Spr,2025-08-01T17:34:13.815614,8.0,10.0,2.0,Advanced Screenwriting: Writing forTelevision,LA,
DAN 208,DAN,1234,22-23 Spr,2025-08-01T17:34:13.815662,17.0,10.0,-7.0,Body andLanguage,LA,Closed
DAN 211,DAN,1234,22-23 Spr,2025-08-01T17:34:13.815715,19.0,16.0,-3.0,The American Experience and Dance Practices of the AfricanDiaspora,LA,Closed
DAN 213,DAN,1234,22-23 Spr,2025-08-01T17:34:13.815776,16.0,15.0,-1.0,Introduction to ContemporaryDance,LA,Closed
DAN 222,DAN,1234,22-23 Spr,2025-08-01T17:34:13.815832,17.0,20.0,3.0,Introduction to Hip-HopDance,LA,
DAN 225,DAN,1234,22-23 Spr,2025-08-01T17:34:13.815888,22.0,20.0,-2.0,Introduction to Breaking: Deciphering itsPower,LA,Closed
DAN 306,DAN,1234,22-23 Spr,2025-08-01T17:34:13.815943,21.0,18.0,-3.0,Introduction to Radical Access: Disability Justice in theArts,CD or LA,Closed
DAN 310,DAN,1234,22-23 Spr,2025-08-01T17:34:13.815999,7.0,20.0,13.0,The Arts of UrbanTransition,LA,
DAN 316,DAN,1234,22-23 Spr,2025-08-01T17:34:13.816054,3.0,10.0,7.0,Dance in Education: Dance/TheaterPedagogy,LA,
DAN 317,DAN,1234,22-23 Spr,2025-08-01T17:34:13.816110,4.0,10.0,6.0,ChoreographyStudio,LA,
DAN 317,DAN,1234,22-23 Spr,2025-08-01T17:34:13.816165,4.0,10.0,6.0,ChoreographyStudio,LA,
DAN 351,DAN,1234,22-23 Spr,2025-08-01T17:34:13.816220,8.0,10.0,2.0,InventingPerformance,LA,Closed
DAN 393,DAN,1234,22-23 Spr,2025-08-01T17:34:13.816276,6.0,12.0,6.0,Dramaturgies of Care in ContemporaryPerformance,LA,
DAN 402,DAN,1234,22-23 Spr,2025-08-01T17:34:13.816331,18.0,15.0,-3.0,Anatomical Approaches to ContemporaryDance,LA,Closed
DAN 432,DAN,1234,22-23 Spr,2025-08-01T17:34:13.816386,31.0,20.0,-11.0,Ballet as an Evolving Form: Technique andRepertory,LA,Closed
EAS 211,EAS,1234,22-23 Spr,2025-08-01T17:34:13.816442,47.0,52.0,5.0,Manga: Visual Culture in ModernJapan,LA,
EAS 232,EAS,1234,22-23 Spr,2025-08-01T17:34:13.816498,15.0,44.0,29.0,Introduction to ChineseLiterature,LA,
EAS 236,EAS,1234,22-23 Spr,2025-08-01T17:34:13.816553,14.0,18.0,4.0,ChineseCinemas,CD or LA,
EAS 242,EAS,1234,22-23 Spr,2025-08-01T17:34:13.816608,12.0,20.0,8.0,Korean Women: Postmodern toPremodern,LA,
EAS 279,EAS,1234,22-23 Spr,2025-08-01T17:34:13.816665,18.0,40.0,22.0,The Qin Dynasty and the Beginnings of Empire inChina,HA,
EAS 312,EAS,1234,22-23 Spr,2025-08-01T17:34:13.816720,6.0,20.0,14.0,"Mind, Body, and Bioethics in Japan andBeyond",EM,
EAS 314,EAS,1234,22-23 Spr,2025-08-01T17:34:13.816776,13.0,18.0,5.0,"Dangerous Bodies: Cross-Dressing, Asia,Transgression",EM,
EAS 344,EAS,1234,22-23 Spr,2025-08-01T17:34:13.816831,4.0,15.0,11.0,Postwar Japanese Narrative: Modern toPostmodern,LA,
EAS 351,EAS,1234,22-23 Spr,2025-08-01T17:34:13.816887,20.0,25.0,5.0,KoreanCinema,LA,
EAS 370,EAS,1234,22-23 Spr,2025-08-01T17:34:13.816942,9.0,15.0,6.0,"Brainwashing, Conversion and Other Technologies of BeliefContagion",SA,
EAS 372,EAS,1234,22-23 Spr,2025-08-01T17:34:13.816996,16.0,17.0,1.0,Strange KoreanFamilies,EM,
EAS 410,EAS,1234,22-23 Spr,2025-08-01T17:34:13.817051,9.0,10.0,1.0,For a Language To Come: A Creative/Critical MediaWorkshop,CD or LA,
EAS 416,EAS,1234,22-23 Spr,2025-08-01T17:34:13.817110,0.0,0.0,0.0,Intellectual History of China from the Ninth to the 19thCentury,HA,Canceled
EAS 506,EAS,1234,22-23 Spr,2025-08-01T17:34:13.817171,7.0,12.0,5.0,"Classics, Commentaries, and Contexts in Chinese Intellectual History: RitualClassics",,
EAS 534,EAS,1234,22-23 Spr,2025-08-01T17:34:13.817227,3.0,15.0,12.0,"Readings in Chinese Literature: The Chinese Vernacular Novel, Journey to theWest",,
EAS 544,EAS,1234,22-23 Spr,2025-08-01T17:34:13.817281,2.0,20.0,18.0,20th-Century JapaneseLiterature,,
EAS 546,EAS,1234,22-23 Spr,2025-08-01T17:34:13.817338,0.0,0.0,0.0,Introduction toKanbun,,Canceled
EAS 546,EAS,1234,22-23 Spr,2025-08-01T17:34:13.817393,0.0,0.0,0.0,Introduction toKanbun,,Canceled
EAS 548,EAS,1234,22-23 Spr,2025-08-01T17:34:13.817446,5.0,15.0,10.0,"The Quest for Health: Contemporary Debates on Harm, Medicine, andEthics",,
EAS 551,EAS,1234,22-23 Spr,2025-08-01T17:34:13.817502,7.0,10.0,3.0,Submergent Opacities: Critical Ecologies ofRelation,,
EAS 553,EAS,1234,22-23 Spr,2025-08-01T17:34:13.817557,5.0,10.0,5.0,Chang'an: China's MedievalMetropolis,,
EAS 564,EAS,1234,22-23 Spr,2025-08-01T17:34:13.817612,4.0,20.0,16.0,Readings in Japanese Academic StyleII,,
EAS 564,EAS,1234,22-23 Spr,2025-08-01T17:34:13.817667,1.0,20.0,19.0,Readings in Japanese Academic StyleII,,
EAS 565,EAS,1234,22-23 Spr,2025-08-01T17:34:13.817721,5.0,10.0,5.0,Studies in Classical JapaneseLiterature,,
EAS 587,EAS,1234,22-23 Spr,2025-08-01T17:34:13.817776,6.0,12.0,6.0,The History of the Book inChina,,
ECE 201,ECE,1234,22-23 Spr,2025-08-01T17:34:13.817831,66.0,77.0,11.0,InformationSignals,SEL,
ECE 203,ECE,1234,22-23 Spr,2025-08-01T17:34:40.005866,87.0,89.0,2.0,"Electronic Circuit Design, Analysis andImplementation",SEL,
ECE 298,ECE,1234,22-23 Spr,2025-08-01T17:34:40.005970,10.0,50.0,40.0,Sophomore IndependentWork,,
ECE 302,ECE,1234,22-23 Spr,2025-08-01T17:34:40.006025,53.0,52.0,-1.0,Robotic and Autonomous SystemsLab,,Closed
ECE 304,ECE,1234,22-23 Spr,2025-08-01T17:34:40.006079,17.0,40.0,23.0,Electronic Circuits: Devices toICs,,
ECE 342,ECE,1234,22-23 Spr,2025-08-01T17:34:40.006134,5.0,30.0,25.0,Principles of QuantumEngineering,,
ECE 346,ECE,1234,22-23 Spr,2025-08-01T17:34:40.006188,10.0,40.0,30.0,Intelligent RoboticSystems,,
ECE 368,ECE,1234,22-23 Spr,2025-08-01T17:34:40.006242,15.0,25.0,10.0,Introduction To Wireless CommunicationSystems,,
ECE 382,ECE,1234,22-23 Spr,2025-08-01T17:34:40.006297,4.0,25.0,21.0,Probabilistic Systems and InformationProcessing,,
ECE 398,ECE,1234,22-23 Spr,2025-08-01T17:34:40.006351,15.0,50.0,35.0,Junior IndependentWork,,
