Term,2024 Fall,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Class Enrollment Summary by Term with Prompt,,,,,,,,,,,,,,
Time run: 11/5/2024 9:08:31 AM,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Class Number,Course Title,Course Name,View in Course Search,Course Section Code,Course Department,Instructor Full Name,UGrad,Grad,NonDegree,XReg,VUS,Employee,Withdraw,Total
11088,PSY 3220,Developmental Studies: Seminar,View PSY 3220 in Course Search ,001,Psychology,"Spelke,Elizabeth",0,8,0,0,0,0,0,8
13871,PSY 3240,Research Sem in Cognitive Dev,View PSY 3240 in Course Search ,001,Psychology,"Spelke,Elizabeth",0,2,0,0,0,0,0,2
14292,PSY 3270,Language Acquisition: Res. Sem,View PSY 3270 in Course Search ,001,Psychology,"Snedeker,Jesse",0,4,0,0,0,0,0,4
11090,PSY 3340,Research Seminar Cognition,View PSY 3340 in Course Search ,001,Psychology,"Gershman,Samuel Joseph",0,4,0,3,0,0,1,8
10959,PSY 3360,Vision and Sensory Processes,View PSY 3360 in Course Search ,001,Psychology,"Alvarez,George Angelo",0,1,0,0,0,0,0,1
11216,PSY 3420,Research Workshop: Social Psyc,View PSY 3420 in Course Search ,001,Psychology,"Cushman,Fiery Andrews",0,13,0,0,0,0,0,13
11137,PSY 3555,Instructional Styles in Psych,View PSY 3555 in Course Search ,001,Psychology,"Somerville,Leah",0,11,0,0,0,0,0,11
18767,PSY 910R,Supervised Reading & Research,View PSY 910R in Course Search ,001,Psychology,"Hooley,Jill M.",11,0,0,0,0,0,0,11
14705,PSY 971,Sophomore Tutorial in Psych.,View PSY 971 in Course Search ,001,Psychology,"Hooley,Jill M.",31,0,0,0,0,0,0,31
12888,PSY 980AD,Psychopathology and the Family,View PSY 980AD in Course Search ,001,Psychology,"Hooley,Jill M.",13,0,0,0,0,0,0,13
16624,PSY 980HU,Psychology of Humor,View PSY 980HU in Course Search ,001,Psychology,"Hooley,Jill M.",16,0,0,0,0,0,0,16
14293,PSY 980T,Eating Disorders,View PSY 980T in Course Search ,001,Psychology,"Shingleton,Rebecca",16,0,0,0,0,0,0,16
12885,PSY 991A,Senior Tutorial: Honors Thesis,View PSY 991A in Course Search ,001,Psychology,"Coombs III,Garth",21,0,0,0,0,0,0,21
12886,PSY 991B,Senior Tutorial: Honors Thesis,View PSY 991B in Course Search ,001,Psychology,"Coombs III,Garth",1,0,0,0,0,0,0,1
14085,QSE 200,Found. Quantum Mechanics,View QSE 200 in Course Search ,001,Quantum Science & Engineering,"Capasso,Federico",0,15,0,0,0,0,0,15
15415,QSE 285B,Modern Atomic & Optical PhysII,View QSE 285B in Course Search ,001,Quantum Science & Engineering,"Yelin,Susanne",0,11,0,0,0,0,0,11
15416,QSE 300R,Research-Related Work,View QSE 300R in Course Search ,001,Quantum Science & Engineering,"Anshu,Anurag",0,1,0,0,0,0,0,1
15422,QSE 300R,Research-Related Work,View QSE 300R in Course Search ,007,Quantum Science & Engineering,"Chen,Sitan",0,2,0,0,0,0,0,2
15423,QSE 300R,Research-Related Work,View QSE 300R in Course Search ,008,Quantum Science & Engineering,"Greiner,Markus",0,1,0,0,0,0,0,1
15429,QSE 300R,Research-Related Work,View QSE 300R in Course Search ,014,Quantum Science & Engineering,"Kaxiras,Efthimios",0,1,0,0,0,0,0,1
15430,QSE 300R,Research-Related Work,View QSE 300R in Course Search ,015,Quantum Science & Engineering,"Kim,Philip",0,1,0,0,0,0,0,1
15434,QSE 300R,Research-Related Work,View QSE 300R in Course Search ,017,Quantum Science & Engineering,"Lee,Joonho",0,1,0,0,0,0,0,1
15437,QSE 300R,Research-Related Work,View QSE 300R in Course Search ,020,Quantum Science & Engineering,"Loncar,Marko",0,3,0,0,0,0,0,3
15439,QSE 300R,Research-Related Work,View QSE 300R in Course Search ,022,Quantum Science & Engineering,"Lukin,Mikhail",0,9,0,0,0,0,0,9
15444,QSE 300R,Research-Related Work,View QSE 300R in Course Search ,027,Quantum Science & Engineering,"Ni,Kang-Kuen",0,2,0,0,0,0,0,2
15445,QSE 300R,Research-Related Work,View QSE 300R in Course Search ,028,Quantum Science & Engineering,"Park,Hongkun",0,1,0,0,0,0,0,1
15455,QSE 300R,Research-Related Work,View QSE 300R in Course Search ,038,Quantum Science & Engineering,"Yelin,Susanne",0,5,0,0,0,0,0,5
15457,QSE 300R,Research-Related Work,View QSE 300R in Course Search ,040,Quantum Science & Engineering,"Yao,Norman Ying",0,2,0,0,0,0,0,2
15607,QSE 300R,Research-Related Work,View QSE 300R in Course Search ,041,Quantum Science & Engineering,"Semeghini,Giulia",0,2,1,0,0,0,0,3
15615,QSE 300R,Research-Related Work,View QSE 300R in Course Search ,43,Quantum Science & Engineering,"Hu,Evelyn",0,1,0,0,0,0,0,1
18631,QSE 300T,Teaching-Related Work,View QSE 300T in Course Search ,001,Quantum Science & Engineering,,0,1,0,0,0,0,0,1
15373,QSE 301,Toolkit for Teaching,View QSE 301 in Course Search ,001,Quantum Science & Engineering,"Hu,Evelyn",0,12,0,0,0,0,0,12
19928,RELIGION 1059,"God, Hindu and Christian",View RELIGION 1059 in Course Search ,1,"Religion, The Study of","Clooney,Francis X",2,0,0,0,0,0,0,2
15194,RELIGION 1078,"Prphet Muhammad in Hstry,Dev",View RELIGION 1078 in Course Search ,1,"Religion, The Study of","Goudarzi,Mohsen",3,4,0,0,0,0,0,7
19925,RELIGION 1093,Racial Liberalism & Ethics,View RELIGION 1093 in Course Search ,1,"Religion, The Study of",,0,0,0,0,0,0,0,0
19932,RELIGION 1134,Genesis,View RELIGION 1134 in Course Search ,1,"Religion, The Study of","Levenson,Jon D.",2,0,0,0,0,0,0,2
19964,RELIGION 1190,Material Text & Hist of Book,View RELIGION 1190 in Course Search ,1,"Religion, The Study of","Stern,David",0,0,0,0,0,0,0,0
19911,RELIGION 120,Religion & Nationalism in US,View RELIGION 120 in Course Search ,1,"Religion, The Study of","Brekus,Catherine A",11,4,0,0,0,0,0,15
19947,RELIGION 1266,The Invention of Halakhah,View RELIGION 1266 in Course Search ,1,"Religion, The Study of","Rosen-Zvi,Ishay",0,1,0,0,0,0,0,1
19924,RELIGION 1294,"Blacks, Jews, & Palestinians",View RELIGION 1294 in Course Search ,1,"Religion, The Study of","Johnson,Terrence L",2,0,0,0,0,0,0,2
19923,RELIGION 1301,Time in Ancient Judaism&Christ,View RELIGION 1301 in Course Search ,1,"Religion, The Study of","Reed,Annette Yoshiko",1,3,0,0,0,0,0,4
15180,RELIGION 1400,Intro to the New Testament,View RELIGION 1400 in Course Search ,1,"Religion, The Study of","Bazzana,Giovanni Battista",20,1,0,0,0,0,0,21
19912,RELIGION 1424,Greek Exegesis of Luke,View RELIGION 1424 in Course Search ,1,"Religion, The Study of","Bazzana,Giovanni Battista",1,2,0,0,0,0,0,3
19936,RELIGION 1562,Alternative Spiritualities US,View RELIGION 1562 in Course Search ,1,"Religion, The Study of","McKanan,Dan",1,1,0,0,0,0,0,2
19934,RELIGION 1577,Ecotheology,View RELIGION 1577 in Course Search ,1,"Religion, The Study of","McKanan,Dan",3,0,0,0,0,0,0,3
19914,RELIGION 1593,"Place, World, Planet",View RELIGION 1593 in Course Search ,1,"Religion, The Study of","Rivera,Mayra",0,1,1,0,0,0,0,2
19916,RELIGION 1596,Human Condition: 20th Century,View RELIGION 1596 in Course Search ,1,"Religion, The Study of","Lamberth,David",1,0,0,0,0,0,0,1
19921,RELIGION 1606,"Mind,Spritulty& MH In Hindsm I",View RELIGION 1606 in Course Search ,1,"Religion, The Study of","Bagaria,Swayam",3,0,0,0,1,0,0,4
19918,RELIGION 1760,Knowing Animals: Bdhst & PostH,View RELIGION 1760 in Course Search ,1,"Religion, The Study of","Gyatso,Janet",2,1,0,0,0,0,0,3
15195,RELIGION 1803,Exploring the Quran,View RELIGION 1803 in Course Search ,1,"Religion, The Study of","Goudarzi,Mohsen",8,3,0,0,0,0,0,11
15192,RELIGION 1807,What is (Lived) Islam?,View RELIGION 1807 in Course Search ,1,"Religion, The Study of","Sevea,Teren",3,3,0,1,0,0,0,7
19919,RELIGION 1820,Being Muslim in South Asia,View RELIGION 1820 in Course Search ,1,"Religion, The Study of",,0,0,0,0,0,0,0,0
22561,RELIGION 2001,The Hist of the Study of Relig,View RELIGION 2001 in Course Search ,1,"Religion, The Study of","Johnson,Terrence L",0,11,0,0,0,0,0,11
12630,RELIGION 2002,Contemporary Conversations,View RELIGION 2002 in Course Search ,001,"Religion, The Study of","Sevea,Teren",0,9,0,0,0,0,0,9
19920,RELIGION 2023,Historical & Anthro. Mtds,View RELIGION 2023 in Course Search ,1,"Religion, The Study of",,0,0,0,0,0,0,0,0
19915,RELIGION 2518,Latinx Theory,View RELIGION 2518 in Course Search ,1,"Religion, The Study of","Rivera,Mayra",0,2,0,0,0,0,0,2
19917,RELIGION 2563,Writing about Revelation,View RELIGION 2563 in Course Search ,1,"Religion, The Study of","Holland,David Frank",0,1,0,0,0,0,0,1
20001,RELIGION 3000,Direction Doct Dissertation,View RELIGION 3000 in Course Search ,002,"Religion, The Study of","Bazzana,Giovanni Battista",0,1,0,0,0,0,0,1
20003,RELIGION 3000,Direction Doct Dissertation,View RELIGION 3000 in Course Search ,004,"Religion, The Study of","Brekus,Catherine A",0,3,0,0,0,0,0,3
20004,RELIGION 3000,Direction Doct Dissertation,View RELIGION 3000 in Course Search ,005,"Religion, The Study of","Carrasco,Davíd L.",0,1,0,0,0,0,0,1
20005,RELIGION 3000,Direction Doct Dissertation,View RELIGION 3000 in Course Search ,006,"Religion, The Study of","Clooney,Francis X",0,3,0,0,0,0,0,3
20010,RELIGION 3000,Direction Doct Dissertation,View RELIGION 3000 in Course Search ,011,"Religion, The Study of","Goudarzi,Mohsen",0,1,0,0,0,0,0,1
20012,RELIGION 3000,Direction Doct Dissertation,View RELIGION 3000 in Course Search ,013,"Religion, The Study of","Gyatso,Janet",0,2,0,0,0,0,0,2
20013,RELIGION 3000,Direction Doct Dissertation,View RELIGION 3000 in Course Search ,014,"Religion, The Study of","Hallisey,Charles S.",0,1,0,0,0,0,0,1
20016,RELIGION 3000,Direction Doct Dissertation,View RELIGION 3000 in Course Search ,017,"Religion, The Study of","Holland,David Frank",0,2,0,0,0,0,0,2
20017,RELIGION 3000,Direction Doct Dissertation,View RELIGION 3000 in Course Search ,018,"Religion, The Study of","Hollywood,Amy",0,3,0,0,0,0,0,3
20043,RELIGION 3000,Direction Doct Dissertation,View RELIGION 3000 in Course Search ,031,"Religion, The Study of","Puett,Michael J.",0,1,0,0,0,0,0,1
20046,RELIGION 3000,Direction Doct Dissertation,View RELIGION 3000 in Course Search ,034,"Religion, The Study of","Rivera,Mayra",0,1,0,0,0,0,0,1
20049,RELIGION 3000,Direction Doct Dissertation,View RELIGION 3000 in Course Search ,037,"Religion, The Study of","Selby,Martha",0,1,0,0,0,0,0,1
20050,RELIGION 3000,Direction Doct Dissertation,View RELIGION 3000 in Course Search ,038,"Religion, The Study of","Sevea,Teren",0,1,0,0,0,0,0,1
20309,RELIGION 3000,Direction Doct Dissertation,View RELIGION 3000 in Course Search ,045,"Religion, The Study of","Hardacre,Helen",0,1,0,0,0,0,0,1
11995,RELIGION 3001,Reading and Research,View RELIGION 3001 in Course Search ,002,"Religion, The Study of","Bazzana,Giovanni Battista",0,1,0,0,0,0,0,1
11996,RELIGION 3001,Reading and Research,View RELIGION 3001 in Course Search ,003,"Religion, The Study of","Brekus,Catherine A",0,1,0,1,0,0,0,2
12001,RELIGION 3001,Reading and Research,View RELIGION 3001 in Course Search ,009,"Religion, The Study of","Giron Negron,Luis M.",0,1,0,0,0,0,0,1
12002,RELIGION 3001,Reading and Research,View RELIGION 3001 in Course Search ,010,"Religion, The Study of","Gyatso,Janet",0,1,0,0,0,0,0,1
12005,RELIGION 3001,Reading and Research,View RELIGION 3001 in Course Search ,013,"Religion, The Study of","Holland,David Frank",0,1,0,0,0,0,0,1
12009,RELIGION 3001,Reading and Research,View RELIGION 3001 in Course Search ,017,"Religion, The Study of","Lamberth,David",0,1,0,0,0,0,0,1
12180,RELIGION 3001,Reading and Research,View RELIGION 3001 in Course Search ,022,"Religion, The Study of","Puett,Michael J.",0,0,0,1,0,0,0,1
12181,RELIGION 3001,Reading and Research,View RELIGION 3001 in Course Search ,023,"Religion, The Study of","Rivera,Mayra",0,1,0,0,0,0,0,1
12184,RELIGION 3001,Reading and Research,View RELIGION 3001 in Course Search ,026,"Religion, The Study of","Stang,Charles",0,0,0,1,0,0,0,1
12186,RELIGION 3001,Reading and Research,View RELIGION 3001 in Course Search ,028,"Religion, The Study of","Hollywood,Amy",0,2,0,0,0,0,0,2
25410,RELIGION 3001,Reading and Research,View RELIGION 3001 in Course Search ,077,"Religion, The Study of","FitzGerald,Brian D.",0,1,0,0,0,0,0,1
12918,RELIGION 3002,Teaching,View RELIGION 3002 in Course Search ,001,"Religion, The Study of","Johnson,Terrence L",0,26,0,0,0,0,0,26
13523,RELIGION 3003,Course Related Work,View RELIGION 3003 in Course Search ,001,"Religion, The Study of",,0,3,0,0,0,0,0,3
19990,RELIGION 32,Intro Indigenous Pacific Rel,View RELIGION 32 in Course Search ,001,"Religion, The Study of","Lautua,Therese",7,0,0,1,0,0,0,8
10987,RELIGION 3505A,Colloquium in Amer Relig Hist,View RELIGION 3505A in Course Search ,001,"Religion, The Study of","Brekus,Catherine A",0,3,0,0,0,0,0,3
10692,RELIGION 98R,Tutorial - Junior Year,View RELIGION 98R in Course Search ,001,"Religion, The Study of","Lamberth,Courtney Bickel",2,0,0,0,0,0,0,2
11542,RELIGION 99A,Tutorial - Senior Year,View RELIGION 99A in Course Search ,001,"Religion, The Study of","Lamberth,Courtney Bickel",3,0,0,0,0,0,0,3
13949,ROM-LANG 210,Language Pedagogy,View ROM-LANG 210 in Course Search ,001,Romance Languages & Lit,"Mills,Nicole",0,4,0,0,0,0,0,4
13947,ROM-LANG 310,Article Publication Workshop,View ROM-LANG 310 in Course Search ,001,Romance Languages & Lit,"Kim,Annabel",0,3,0,0,0,0,0,3
13267,ROM-STD 201,Questions of Theory,View ROM-STD 201 in Course Search ,001,Romance Languages & Lit,"Sommer,Doris",1,6,0,2,0,0,0,9
18612,ROM-STD 242,Transatlantic Poetics,View ROM-STD 242 in Course Search ,001,Romance Languages & Lit,"Blackmore,Josiah",1,3,0,0,0,0,0,4
13268,ROM-STD 3000,Reading and Writing in RLLC,View ROM-STD 3000 in Course Search ,001,Romance Languages & Lit,,0,17,0,0,0,0,0,17
13266,ROM-STD 99A,Tutorial - Senior Year,View ROM-STD 99A in Course Search ,001,Romance Languages & Lit,"Richman,Kathy A.",2,0,0,0,0,0,0,2
11462,RSEA 300,Thesis Research and Writing,View RSEA 300 in Course Search ,001,Regional Studies-East Asia,"Szonyi,Michael",0,1,0,0,0,0,0,1
11708,RSEA 300,Thesis Research and Writing,View RSEA 300 in Course Search ,002,Regional Studies-East Asia,"Thornber,Karen Laura",0,1,0,0,0,0,0,1
11709,RSEA 300,Thesis Research and Writing,View RSEA 300 in Course Search ,004,Regional Studies-East Asia,"Abe,Ryuichi",0,1,0,0,0,0,0,1
11713,RSEA 300,Thesis Research and Writing,View RSEA 300 in Course Search ,009,Regional Studies-East Asia,"Elliott,Mark C.",0,1,0,0,0,0,0,1
11715,RSEA 300,Thesis Research and Writing,View RSEA 300 in Course Search ,011,Regional Studies-East Asia,"Gordon,Andrew D.",0,2,0,0,0,0,0,2
11716,RSEA 300,Thesis Research and Writing,View RSEA 300 in Course Search ,012,Regional Studies-East Asia,"Viterna,Jocelyn",0,1,0,0,0,0,0,1
11717,RSEA 300,Thesis Research and Writing,View RSEA 300 in Course Search ,013,Regional Studies-East Asia,"Harkness,Nicholas H.",0,1,0,0,0,0,0,1
11718,RSEA 300,Thesis Research and Writing,View RSEA 300 in Course Search ,014,Regional Studies-East Asia,"Davis,Christina L.",0,1,0,0,0,0,0,1
11723,RSEA 300,Thesis Research and Writing,View RSEA 300 in Course Search ,019,Regional Studies-East Asia,"Kirby,William C.",1,0,0,0,0,0,0,1
11724,RSEA 300,Thesis Research and Writing,View RSEA 300 in Course Search ,020,Regional Studies-East Asia,"Kuriyama,Shigehisa",0,0,0,0,0,0,0,0
11725,RSEA 300,Thesis Research and Writing,View RSEA 300 in Course Search ,021,Regional Studies-East Asia,"Li,Jie",0,1,0,0,0,0,0,1
11727,RSEA 300,Thesis Research and Writing,View RSEA 300 in Course Search ,023,Regional Studies-East Asia,"Lippit,Yukio",0,1,0,0,0,0,0,1
11730,RSEA 300,Thesis Research and Writing,View RSEA 300 in Course Search ,027,Regional Studies-East Asia,"Park,Si Nae",0,1,0,0,0,0,0,1
11734,RSEA 300,Thesis Research and Writing,View RSEA 300 in Course Search ,032,Regional Studies-East Asia,"Tian,Xiaofei",0,1,0,0,0,0,0,1
11735,RSEA 300,Thesis Research and Writing,View RSEA 300 in Course Search ,033,Regional Studies-East Asia,"Wang,David",0,1,0,0,0,0,0,1
11738,RSEA 300,Thesis Research and Writing,View RSEA 300 in Course Search ,036,Regional Studies-East Asia,"Zahlten,Alexander",0,1,0,0,0,0,0,1
11739,RSEA 300,Thesis Research and Writing,View RSEA 300 in Course Search ,037,Regional Studies-East Asia,"van der Kuijp,Leonard Willem Johannes",0,1,0,0,0,0,0,1
12399,RSEA 300,Thesis Research and Writing,View RSEA 300 in Course Search ,038,Regional Studies-East Asia,"Ghosh,Arunabh",0,2,0,0,0,0,0,2
12755,RSEA 300,Thesis Research and Writing,View RSEA 300 in Course Search ,042,Regional Studies-East Asia,"Wang,Yuhua",0,1,0,0,0,0,0,1
13729,RSEA 300,Thesis Research and Writing,View RSEA 300 in Course Search ,50,Regional Studies-East Asia,"Seow,Victor",0,1,0,0,0,0,0,1
25430,RSEA 300,Thesis Research and Writing,View RSEA 300 in Course Search ,66,Regional Studies-East Asia,"Rehding,Alexander",0,1,0,0,0,0,0,1
13349,RSEA 350,Topics Reg Studies East Asia,View RSEA 350 in Course Search ,1,Regional Studies-East Asia,"Park,Si Nae",1,19,0,0,0,0,0,20
12834,RSEA 390,Research,View RSEA 390 in Course Search ,001,Regional Studies-East Asia,"Park,Si Nae",0,0,0,0,0,0,0,0
14093,RSRA 298A,AM Thesis Reading & Research,View RSRA 298A in Course Search ,001,"Russia, E Europe, Central Asia","Soroka,George",1,8,0,0,0,0,0,9
11686,RSRA 299A,AM Thesis Develmnt & Writing,View RSRA 299A in Course Search ,001,"Russia, E Europe, Central Asia","Soroka,George",1,5,0,0,0,0,0,6
12422,RUSS 101,Third-Year Russian I,View RUSS 101 in Course Search ,001,Slavic Languages & Literatures,"Egorova,Veronika A.",6,1,0,0,0,0,0,7
15068,RUSS 101,Third-Year Russian I,View RUSS 101 in Course Search ,002,Slavic Languages & Literatures,"Zalaltdinova,Liya",6,1,0,0,0,0,0,7
19337,RUSS 111,Fourth-Year Russian,View RUSS 111 in Course Search ,001,Slavic Languages & Literatures,"Zalaltdinova,Liya",2,1,0,0,0,0,0,3
19633,RUSS 111,Fourth-Year Russian,View RUSS 111 in Course Search ,002,Slavic Languages & Literatures,"Zalaltdinova,Liya",0,0,0,0,0,0,0,0
11428,RUSS 113,Fourth-Year Russian,View RUSS 113 in Course Search ,001,Slavic Languages & Literatures,"Mironava,Jenya",2,4,0,0,0,0,0,6
19634,RUSS 113,Fourth-Year Russian,View RUSS 113 in Course Search ,002,Slavic Languages & Literatures,"Mironava,Jenya",0,0,0,0,0,0,0,0
12571,RUSS AA,Elementary Russian I,View RUSS AA in Course Search ,001,Slavic Languages & Literatures,"Pastushenkov,Dmitrii",4,1,1,0,0,0,0,6
19307,RUSS AA,Elementary Russian I,View RUSS AA in Course Search ,002,Slavic Languages & Literatures,"Pastushenkov,Dmitrii",3,1,0,0,0,0,0,4
12628,RUSS AAB,Elementary Russian (Intensive),View RUSS AAB in Course Search ,001,Slavic Languages & Literatures,"Pastushenkov,Dmitrii",3,0,0,2,0,0,0,5
12570,RUSS BA,Intermediate Russian I,View RUSS BA in Course Search ,001,Slavic Languages & Literatures,"Clancy,Steven",3,0,0,0,0,0,0,3
14106,RUSS BA,Intermediate Russian I,View RUSS BA in Course Search ,002,Slavic Languages & Literatures,"Clancy,Steven",7,1,0,0,0,0,0,8
19629,RUSS BA,Intermediate Russian I,View RUSS BA in Course Search ,003,Slavic Languages & Literatures,"Clancy,Steven",0,0,0,0,0,0,0,0
18772,RUSS HA,Russian for Heritage Speakers,View RUSS HA in Course Search ,001,Slavic Languages & Literatures,"Egorova,Veronika A.",6,1,0,0,0,0,0,7
11507,SANSKRIT 101A,Elementary Sanskrit,View SANSKRIT 101A in Course Search ,001,South Asian Studies,"Cummins,Patrick",3,1,1,4,0,0,0,9
11508,SANSKRIT 102AR,Intermediate Sanskrit I,View SANSKRIT 102AR in Course Search ,001,South Asian Studies,"Patil,Parimal G.",0,3,0,6,0,0,0,9
20106,SANSKRIT 200R,Adv. Philosophical Sanskrit,View SANSKRIT 200R in Course Search ,001,South Asian Studies,"Cummins,Patrick",0,3,0,2,0,0,0,5
24913,SANSKRIT 207AR,P??ini Is Only a Click Away,View SANSKRIT 207AR in Course Search ,001,South Asian Studies,"Blinderman,Radha",2,3,0,0,0,0,0,5
14167,SANSKRIT 250R,Nth Year Sanskrit: Seminar,View SANSKRIT 250R in Course Search ,001,South Asian Studies,"Patil,Parimal G.",0,1,0,0,0,0,0,1
10696,SANSKRIT 301,Reading and Research,View SANSKRIT 301 in Course Search ,001,South Asian Studies,"Patil,Parimal G.",0,1,0,0,0,0,0,1
11017,SANSKRIT 91R,Supervised Reading & Research,View SANSKRIT 91R in Course Search ,001,South Asian Studies,"Patil,Parimal G.",2,0,0,0,0,0,0,2
13734,SAS 100R,South Asian Language Tutorials,View SAS 100R in Course Search ,001,South Asian Studies,"Patil,Parimal G.",0,0,0,1,0,0,0,1
13736,SAS 101R,South Asian Language Tutorials,View SAS 101R in Course Search ,001,South Asian Studies,"Patil,Parimal G.",2,0,0,0,0,0,0,2
13737,SAS 102R,South Asian Language Tutorials,View SAS 102R in Course Search ,001,South Asian Studies,"Patil,Parimal G.",1,1,0,0,0,0,0,2
18958,SAS 170,Translating India,View SAS 170 in Course Search ,001,South Asian Studies,"Selby,Martha",0,1,0,2,0,0,0,3
16333,SAS 171,Constructions of Gender,View SAS 171 in Course Search ,001,South Asian Studies,"Selby,Martha",3,2,0,0,0,0,0,5
15206,SAS 201R,Sanskrit Knowledge Systems,View SAS 201R in Course Search ,001,South Asian Studies,"Patil,Parimal G.",0,2,0,0,0,0,0,2
12849,SAS 301,Graduate Teaching,View SAS 301 in Course Search ,001,South Asian Studies,"Patil,Parimal G.",0,3,0,0,0,0,0,3
14799,SAS 301,Graduate Teaching,View SAS 301 in Course Search ,002,South Asian Studies,"Selby,Martha",0,1,0,0,0,0,0,1
12273,SAS 302,Reading and Research,View SAS 302 in Course Search ,002,South Asian Studies,"Clooney,Francis X",0,1,0,1,0,0,0,2
25967,SAS 302,Reading and Research,View SAS 302 in Course Search ,005,South Asian Studies,"Witzel,Michael",0,1,0,0,0,0,0,1
13773,SAS 302,Reading and Research,View SAS 302 in Course Search ,007,South Asian Studies,"van der Kuijp,Leonard Willem Johannes",0,1,0,0,0,0,0,1
14804,SAS 302,Reading and Research,View SAS 302 in Course Search ,008,South Asian Studies,"Selby,Martha",1,2,0,0,0,0,0,3
13536,SAS 310,Direction of Doctoral Dissert,View SAS 310 in Course Search ,002,South Asian Studies,"Wolf,Richard Kent",0,1,0,0,0,0,0,1
11454,SCAND 90R,Scand Lang. Tutorial,View SCAND 90R in Course Search ,001,Germanic Languages & Lit,"Broome,Agnes",0,0,0,0,0,0,0,0
11451,SCAND 90R.A,Danish,View SCAND 90R.A in Course Search ,001,Germanic Languages & Lit,"Broome,Agnes",3,0,0,0,0,0,0,3
13772,SCAND 90R.A,Danish,View SCAND 90R.A in Course Search ,002,Germanic Languages & Lit,"Broome,Agnes",2,0,0,0,0,0,0,2
11453,SCAND 90R.C,Norwegian,View SCAND 90R.C in Course Search ,001,Germanic Languages & Lit,"Broome,Agnes",5,0,0,1,0,0,0,6
13765,SCAND 90R.C,Norwegian,View SCAND 90R.C in Course Search ,002,Germanic Languages & Lit,"Broome,Agnes",1,0,0,1,0,0,0,2
25863,SCAND 90R.C,Norwegian,View SCAND 90R.C in Course Search ,003,Germanic Languages & Lit,"Broome,Agnes",1,0,0,0,0,0,0,1
11277,SCAND 91R,Supervised Reading & Research,View SCAND 91R in Course Search ,001,Germanic Languages & Lit,"Broome,Agnes",6,0,0,0,0,0,0,6
13165,SCRB 10,Human Develpmtl & Regentve Bio,View SCRB 10 in Course Search ,001,Stem Cell & Regenerative Biol,"Anderson,William J.",38,0,0,0,0,0,0,38
13170,SCRB 111,Regeneration: Phenomena to Me,View SCRB 111 in Course Search ,001,Stem Cell & Regenerative Biol,"Whited,Jessica L",21,0,0,0,0,0,0,21
14466,SCRB 145,From Cells to Tissues,View SCRB 145 in Course Search ,001,Stem Cell & Regenerative Biol,"Hsu,Ya-chieh",25,1,0,0,0,0,0,26
18820,SCRB 180,Develop Repair Mammalian Brain,View SCRB 180 in Course Search ,001,Stem Cell & Regenerative Biol,"Macklis,Jeffrey",6,0,0,0,0,0,0,6
13559,SCRB 190,Understanding Biology of Aging,View SCRB 190 in Course Search ,01,Stem Cell & Regenerative Biol,"Wagers,Amy J",19,10,0,0,0,0,0,29
13169,SCRB 195,Translational Science Stem Cel,View SCRB 195 in Course Search ,001,Stem Cell & Regenerative Biol,"Rubin,Lee",10,2,0,5,0,0,0,17
13560,SCRB 197,Frontiers in Therapeutics,View SCRB 197 in Course Search ,01,Stem Cell & Regenerative Biol,"Fishman,Mark C",32,2,0,0,0,0,0,34
13616,SCRB 230,NextGen Biotechnology,View SCRB 230 in Course Search ,01,Stem Cell & Regenerative Biol,"Anderson,William J.",0,19,0,0,0,0,0,19
13585,SCRB 297,Frontiers in Therapeutics,View SCRB 297 in Course Search ,01,Stem Cell & Regenerative Biol,"Fishman,Mark C",0,18,0,0,0,0,0,18
13733,SCRB 330,RNA biology in health and dise,View SCRB 330 in Course Search ,01,Stem Cell & Regenerative Biol,"Flynn,Ryan Alexander",0,3,0,0,0,0,0,3
10577,SCRB 340,Regenerative and Reproductive,View SCRB 340 in Course Search ,01,Stem Cell & Regenerative Biol,"McKinley,Kara L",0,1,0,0,0,0,0,1
13162,SCRB 350,Epithelial Stem Cells,View SCRB 350 in Course Search ,001,Stem Cell & Regenerative Biol,"Hsu,Ya-chieh",0,6,0,0,0,0,0,6
10592,SCRB 355,Spatial and Temporal Genomics,View SCRB 355 in Course Search ,001,Stem Cell & Regenerative Biol,"Chen,Fei",0,5,0,0,0,0,0,5
13731,SCRB 377,Immune Cell Functions in Healt,View SCRB 377 in Course Search ,01,Stem Cell & Regenerative Biol,"Franklin,Ruth A",0,4,0,0,0,0,0,4
13167,SCRB 399,Vertebrate Developmental Biolo,View SCRB 399 in Course Search ,001,Stem Cell & Regenerative Biol,"Melton,Douglas",0,1,0,0,0,0,0,1
13166,SCRB 91R,Introduction to Research,View SCRB 91R in Course Search ,001,Stem Cell & Regenerative Biol,"Holmes,Amie",21,0,0,0,0,0,0,21
13168,SCRB 99A,Lab Research Honors Thesis,View SCRB 99A in Course Search ,001,Stem Cell & Regenerative Biol,"Holmes,Amie",32,0,0,0,0,0,0,32
16599,SEMPHIL 152,Introduction to Ugaritic,View SEMPHIL 152 in Course Search ,001,Near Eastern Languages & Civ,"Rhyder,Julia Victoria",1,1,0,0,0,0,0,2
